"id","repository_name","url","namespace_identifier"
5929,Вестник НГАУ (Новосибирский государственный аграрный университет),https://vestngau.elpub.ru/jour/oai,oai.vestngau.elpub.ru
5930,Вестник Пермского университета. Геология,http://geology-vestnik.psu.ru/index.php/geology/oai,ojs.geology-vestnik.psu.ru
5931,Вестник СибГУТИ,https://vestnik.sibsutis.ru/jour/oai,oai.sibsutis.elpub.ru
5932,Вестник анестезиологии и реаниматологии,http://www.vair-journal.com/jour/oai,oai.vair.elpub.ru
5933,Вестник дерматологии и венерологии,http://www.vestnikdv.ru/jour/oai,oai.vestnikdv.elpub.ru
5934,Вестник травматологии и ортопедии имени Н.Н. Приорова,https://www.cito-vestnik.ru/jour/oai,oai.priorov.elpub.ru
5935,Вестник урологии,http://www.urovest.ru/jour/oai,ojs.urovest.elpub.ru
5936,Вопросы современной педиатрии,http://vsp.spr-journal.ru/jour/oai,ojs.vsp.elpub.ru
5937,Вопросы статистики,http://voprstat.elpub.ru/jour/oai,ojs.voprstat.elpub.ru
5938,Высшее образование в России,http://vovr.elpub.ru/jour/oai,ojs.vovr.elpub.ru
5939,Вісник ДДПУ. Серія: Соціально-філософські проблеми розвитку людини і суспільства,http://journals.uran.ua/index.php/2410-3381/oai,ojs.journals.uran.ua
5940,Вісник Донецького національного університету імені Василя Стуса. Серія політичні науки,http://jvestnik-politology.donnu.edu.ua/oai,ojs.journals.donnu.edu.ua
5941,Вісник Київського національного університету імені Тараса Шевченка. Соціологія,http://www.visnyk.soc.univ.kiev.ua/index.php/soc/oai,visnyk.soc.univ.kiev.ua
5942,Вісник Львівського державного університету безпеки життєдіяльності,https://journal.ldubgd.edu.ua/index.php/Visnuk/oai,ojs2.journal.ldubgd.edu.ua
5943,Вісник Львівського університету. Серія соціологічна.,http://publications.lnu.edu.ua/bulletins/index.php/sociology/oai,ojs.www1.lnu.edu.ua
5944,"Вісник НТУУ ""КПІ"". Серія Радіотехніка, Радіоапаратобудування",http://radap.kpi.ua/index.php/radiotechnique/oai,ojs.radap.kpi.ua
5945,Вісник Національного Авіаційного Університету,http://jrnl.nau.edu.ua/index.php/visnik/oai,ojs.jrnl.nau.edu.ua
5946,Вісник Національної академії керівних кадрів культури і мистецтв,http://journals.uran.ua/index.php/2409-0506/oai,ojs.journals.uran.ua
5947,Вісник Національної академії керівних кадрів культури і мистецтв,http://academy-journals.in.ua/index.php/herald/oai.,ojs.localhost
5948,Вісник Черкаського державного технологічного університету. Серія: Технічні науки,http://vtn.chdtu.edu.ua/index.php/2306-4412/oai,ojs.journals.uran.ua
5949,ГРААЛЬ НАУКИ,https://ojs.ukrlogos.in.ua/index.php/grail-of-science/oai,ojs2.ojs.ukrlogos.in.ua
5950,Геодинамика и тектонофизика,http://gt.crust.irk.ru/jour/oai,ojs.gtcrust.elpub.ru
5951,Гироскопия и навигация,http://gyroscopy.elpub.ru/jour/oai,ojs.gyroscopy.elpub.ru
5952,Гуманітарний інститут,http://masters.kubg.edu.ua/index.php/gi/oai,ojs.masters.kubg.edu.ua
5953,Дискурс,https://discourse.elpub.ru/jour/oai,oai.mrj.elpub.ru
5954,Доклады Национальной академии наук Беларуси,http://doklady.belnauka.by/jour/oai,ojs.dan.elpub.ru
5955,Екологічний вісник Криворіжжя,https://journal.kdpu.edu.ua/ecolog/oai,journal.kdpu.edu.ua
5956,Електронний архів КНУТД,http://er.knutd.com.ua/oai/request,er.knutd.com.ua
5957,Електронний науковий архів Івано-Франківського національного технічного університету нафти і газу,http://elar.nung.edu.ua/oai/request,elar.nung.edu.ua
5958,"Журнал ""Электричество""",http://electro.elpub.ru/jour/oai,ojs.electro.elpub.ru
5959,Журнал инфектологии,http://journal.niidi.ru/jofin/oai,ojs.jofin.elpub.ru
5960,Журнал органічної та фармацевтичної хімії,http://ophcj.nuph.edu.ua/oai,journals.nuph.edu.ua
5961,Журнальный портал УРФУ,http://journals.urfu.ru/index.php/index/oai,journals.urfu.ru
5962,Записки Горного института,http://pmi.spmi.ru/index.php/pmi/oai,pmi.srv-ojs1.spmi.ru
5963,Збірник наукових праць Черкаського державного технологічного університету. Серія: Економічні науки,http://ven.chdtu.edu.ua/index.php/2306-4420/oai,ojs.journals.uran.ua
5964,"Здоровье, спорт, реабилитация",http://sportsscience.org/index.php/health/oai,ojs.sportsscience.org
5965,Зерновое хозяйство России,https://www.zhros.ru/jour/oai,oai.zhros.elpub.ru
5966,Знание. Понимание. Умение,http://journals.mosgu.ru/zpu/oai,ojs.journals.mosgu.ru
5967,Известия Высших Учебных Заведений. Черная Металлургия,http://fermet.misis.ru/jour/oai,ojs.blackmet.elpub.ru
5968,Известия Национальной академии наук Беларуси. Серия аграрных наук,http://vestiagr.belnauka.by/jour/oai,ojs.vestiag.elpub.ru
5969,Известия Национальной академии наук Беларуси. Серия физико-математических наук,http://vestifm.belnauka.by/jour/oai,ojs.vestifm.elpub.ru
5970,Известия Национальной академии наук Беларуси. Серия физико-технических наук,http://vestift.belnauka.by/jour/oai,ojs.vestift.elpub.ru
5971,Известия Национальной академии наук Беларуси. Серия химических наук,http://vestichem.belnauka.by/jour/oai,ojs.vestich.elpub.ru
5972,Известия Российской Академии наук. Серия географическая,http://izvestia.igras.ru/jour/oai,ojs.sergeogr.elpub.ru
5973,"Известия Уральского Федерального университета. Серия 1. Проблемы образования, науки и культуры",http://journals.urfu.ru/index.php/Izvestia1/oai,journals.urfu.ru
5974,Известия Уральского федерального университета. Серия 2. Гуманитарные науки,http://journals.urfu.ru/index.php/Izvestia2/oai,journals.urfu.ru
5975,Известия Уральского федерального университета. Серия 3. Общественные науки,http://journals.urfu.ru/index.php/Izvestia3/oai,journals.urfu.ru
5976,Известия вузов. Порошковая металлургия и функциональные покрытия,http://powder.misis.ru/jour/oai,ojs.powder.elpub.ru
5977,Известия вузов. Цветная металлургия,http://cvmet.misis.ru/jour/oai,ojs.cvmet.elpub.ru
5978,Известия высших учебных заведений России. Радиоэлектроника,https://re.eltech.ru/jour/oai,oai.radioelectronics.elpub.ru
5979,Известия высших учебных заведений. Материалы электронной техники,http://met.misis.ru/jour/oai,ojs.mateltech.elpub.ru
5980,Инновационные системы,http://innovs.ru/index.php/innovs/oai,ojs.innovs.ru
5981,Информатика,http://inf.grid.by/jour/oai,ojs.inform.elpub.ru
5982,Информация и инновации,https://journal.icsti.int/jour/oai,oai.innovation.elpub.ru
5983,Ислам в современном мире,http://islamjournal.idmedina.ru/jour/oai,ojs.islam.elpub.ru
5984,Исторические Исследования,http://www.historystudies.msu.ru/ojs2/index.php/ISIS/oai,ojs.www.historystudies.msu.ru
5985,Київська Академія,http://ka.ukma.edu.ua/index.php/1995-025X/oai,ojs.journals.uran.ua
5986,Клінічна фармація,http://cphj.nuph.edu.ua/oai,journals.nuph.edu.ua
5987,Компьютерная оптика,http://www.computeroptics.ru/jour/oai,ojs.computeroptics.elpub.ru
5988,Конференции факультета ЭлИТ,http://elitconf.sumdu.edu.ua/index.php/index/index/oai,ocs.elitconf.sumdu.edu.ua
5989,Конференції Національного Авіаційного Університету,http://conference.nau.edu.ua/index.php/index/index/oai,ocs.nau.edu.ua
5990,Креативная хирургия и онкология,http://www.surgonco.ru/jour/oai,oai.surgonco.elpub.ru
5991,Культура і Сучасність,http://academy-journals.in.ua/index.php/almanac/oai,ojs.localhost
5992,"Кібербезпека: освіта, наука, техніка",http://csecurity.kubg.edu.ua/index.php/journal/oai,ojs.csecurity.kubg.edu.ua
5993,Литье и металлургия,http://lim.bntu.by/jour/oai,ojs.lim.elpub.ru
5994,Лучевая диагностика и терапия,http://radiag.bmoc-spb.ru/jour/oai,ojs.ldt.elpub.ru
5995,"Людинознавчі студії. Серія ""Педагогіка""",http://lssp.dspu.edu.ua/index.php/2313-2094/oai,ojs.journals.uran.ua
5996,"Літератури світу: поетика, ментальність і духовність",https://journal.kdpu.edu.ua/world_lit/oai,journal.kdpu.edu.ua
5997,МИР (Модернизация. Инновации. Развитие),http://www.mir-nayka.com/jour/oai,ojs.mir.elpub.ru
5998,Математика и математическое моделирование,http://mathm.elpub.ru/jour/oai,ojs.mathm.elpub.ru
5999,Математичне та комп'ютерне моделювання. Серія: Технічні науки,http://mcm-tech.kpnu.edu.ua/index.php/2308-5916/oai,ojs.journals.uran.ua
6000,Математичний вісник Наукового товариства ім. Шевченка,http://journals.iapmm.lviv.ua/ojs/index.php/MBSSS/oai,ojs.journals.iapmm.lviv.ua
6001,Материалы Международной конференции «ИнтерКарто/ИнтерГИС»,http://intercarto.msu.ru/jour/oai,ojs.intercarto.elpub.ru
6002,Мать и Дитя в Кузбассе,http://mednauki.ru/index.php/MD/oai,ojs.mednauki.ru
6003,"Машины и установки: проектирование, разработка и эксплуатация",http://maplants.elpub.ru/jour/oai,ojs.maplants.elpub.ru
6004,Медицина в Кузбассе,http://mednauki.ru/index.php/MK/oai,ojs.mednauki.ru
6005,Медицинская визуализация,http://medvis.vidar.ru/jour/oai,oai.medvis.elpub.ru
6006,Медицинская генетика,http://www.medgen-journal.ru/jour/oai,ojs.medgen.elpub.ru
6007,Медицинский Совет,http://www.med-sovet.pro/jour/oai,ojs.medsovet.elpub.ru
6008,"Менеджмент и кадры: психология управления, соционика и социология",http://publishing.socionic.info/index.php/management/oai,ojs.publishing.socionic.info
6009,Мови та літератури світу,https://journal.kdpu.edu.ua/wll/oai,journal.kdpu.edu.ua
6010,Морская медицина,http://seamed.bmoc-spb.ru/jour/oai,ojs.seamed.elpub.ru
6011,"Міжнародний науковий журнал ""Науковий огляд""",http://naukajournal.org/index.php/naukajournal/oai,ojs.naukajournal.org
6012,НАУКА и ТЕХНИКА,http://sat.bntu.by/jour/oai,ojs.sat.elpub.ru
6013,НАЦИОНАЛЬНЫЙ АГРЕГАТОР ОТКРЫТЫХ РЕПОЗИТОРИЕВ РОССИЙСКИХ УНИВЕРСИТЕТОВ,http://rour.neicon.ru/oai/request,rour.neicon.ru
6014,Навчально-методичні видання Львівського державного університету безпеки життєдіяльності,https://books.ldubgd.edu.ua/index.php/ed/oai,omp.books.ldubgd.edu.ua
6015,Наука Красноярья,http://journal-s.org/index.php/nk/oai,ojs.journal-s.org
6016,Наука и научная информация,https://www.neiconjournal.com/jour/oai,oai.neicon.elpub.ru
6017,Наука и образование: научное издание МГТУ им.Н.Э.Баумана,http://technomag.edu.ru/jour/oai,ojs.scimgtu.elpub.ru
6018,Наукова періодика України,http://journals.uran.ua/index.php/index/oai,ojs.journals.uran.ua
6019,Науковий вісник НЛТУ України,http://nv.nltu.edu.ua/index.php/journal/oai,ojs.www.nv.nltu.edu.ua
6020,Науковий вісник Ужгородського університету. Серія: Математика і інформатика,http://journals.uran.ua/index.php/wissn035/oai,ojs.journals.uran.ua
6021,Наукові видання Харківського національного університету Повітряних Сил,http://www.hups.mil.gov.ua/periodic-app/oai,periodic.hups.mil.gov.ua
6022,Наукові журнали Національного Авіаційного Університету,http://jrnl.nau.edu.ua/index.php/index/oai,ojs.jrnl.nau.edu.ua
6023,Наукові записки молодих учених,http://phm.kspu.kr.ua/ojs/index.php/SNYS/oai,ojs.phm.kspu.kr.ua
6024,Наукові записки молодих учених,https://phm.cuspu.edu.ua/ojs/index.php/SNYS/oai,ojs.phm.kspu.kr.ua
6025,Научные и образовательные основы в физической культуре и спорте,https://saebipcas.elpub.ru/jour/oai,oai.saebipcas.elpub.ru
6026,Научные и технические библиотеки,https://ntb.gpntb.ru/jour/oai,oai.mrj.elpub.ru
6027,Научные труды Московского гуманитарного университета,http://journals.mosgu.ru/trudy/oai,ojs.journals.mosgu.ru
6028,Научный вестник МГТУ ГА,http://avia.mstuca.ru/jour/oai,ojs.caht.elpub.ru
6029,Научный вестник Южного института менеджмента,https://www.uimjournal.com/jour/oai,oai.uimjour.elpub.ru
6030,Научный взгляд в будущее,https://www.scilook.eu/index.php/slif/oai,sw.www.scilook.eu
6031,Научный редактор и издатель,http://www.scieditor.ru/jour/oai,ojs.scieditor.elpub.ru
6032,Национальный журнал глаукома,http://www.glaucomajournal.ru/jour/oai,ojs.glaucoma.elpub.ru
6033,Неврологический журнал,http://nevrojournal.medlit.ru/jour/oai,ojs.nevroj.elpub.ru
6034,Нефрология,http://journal.nephrolog.ru/jour/oai,ojs.nefr.elpub.ru
6035,Новые огнеупоры,http://newogneup.elpub.ru/jour/oai,ojs.newogneup.elpub.ru
6036,Обсерватория культуры,http://observatoria.rsl.ru/jour/oai,ojs.observatoria.elpub.ru
6037,Онкопедиатрия,http://www.oncopediatria.ru/jour/oai,ojs.onco.elpub.ru
6038,Освітні ландшафти · Education Landscapes,http://journals.uran.ua/index.php/2617-5002/oai,ojs.journals.uran.ua
6039,Офтальмохирургия,https://www.ophthalmosurgery.ru/jour/oai,oai.mntk.elpub.ru
6040,ПОЛИТРАВМА,http://poly-trauma.ru/index.php/pt/oai,ojs.poly-trauma.ru
6041,Педагогічний інститут,http://masters.kubg.edu.ua/index.php/pi/oai,ojs.masters.kubg.edu.ua
6042,Педиатрическая фармакология,http://pf.spr-journal.ru/jour/oai,ojs.ppharm.elpub.ru
6043,Пищевые системы,http://www.fsjour.com/jour/oai,oai.foodsyst.elpub.ru
6044,Подільський науковий вісник,http://journals.uran.ua/index.php/2521-1390/oai,ojs.journals.uran.ua
6045,Пожежна безпека,https://journal.ldubgd.edu.ua/index.php/PB/oai,ojs2.journal.ldubgd.edu.ua
6046,Політичне життя,http://jpl.donnu.edu.ua/oai,ojs.journals.donnu.edu.ua
6047,Почвы и окружающая среда,https://soils-journal.ru/index.php/POS/oai,ojs2.soils-journal.ru
6048,Правоприменение,http://enforcement.omsu.ru/jour/oai,ojs.pravo.elpub.ru
6049,Приборы и методы измерений,http://pimi.bntu.by/jour/oai,ojs.pimi.elpub.ru
6050,Прикладні питання математичного моделювання,http://journals.kntu.net.ua/index.php/aqmm/oai,ojs.journals.kntu.net.ua
6051,Проблемы постсоветского пространства,http://www.postsovietarea.com/jour/oai,oai.postsoviet.elpub.ru
6052,Психология и соционика межличностных отношений,http://publishing.socionic.info/index.php/psychology/oai,ojs.publishing.socionic.info
6053,Радиооптика,http://radiooptics.elpub.ru/jour/oai,ojs.radiooptics.elpub.ru
6054,Радиопромышленность,http://www.radioprom.org/jour/oai,ojs.radioprom.elpub.ru
6055,Радіотехніка,http://rt.nure.ua/index.php/0485-8972/oai,ojs.journals.uran.ua
6056,Раны и раневые инфекции. Журнал имени проф. Б.М. Костючёнка,http://www.riri.su/jour/oai,ojs.riri.elpub.ru
6057,Репозиторий БГАТУ!,http://rep.bsatu.by/oai/request,rep.bsatu.by
6058,Репозиторий БГУИР,https://libeldoc.bsuir.by/oai/request,libeldoc.bsuir.by
6059,Репозиторий БНТУ,http://rep.bntu.by/oai/request,rep.bntu.by
6060,Репозиторий КарНЦ РАН,http://elibrary.krc.karelia.ru/cgi/oai2,elibrary.krc.karelia.ru
6061,Репозиторий Самарского национального исследовательского университета имени академика С.П. Королёва,http://repo.ssau.ru/oai/request,dspace.ssau.ru
